DSM_No	Name	Recommended_T_(C)	Domain
43150	Actinoplanes_lobatus	37	Bacteria
45883	Actinoplanes_lutulentus	28	Bacteria
43046	Actinoplanes_missouriensis	28	Bacteria
43867	Actinoplanes_nipponensis	28	Bacteria
45809	Actinoplanes_octamycinicus	28	Bacteria
43940	Actinoplanes_palleronii	28	Bacteria
43019	Actinoplanes_philippinensis	28	Bacteria
43808	Actinoplanes_rectilineatus	28	Bacteria
43151	Actinoplanes_regularis	28	Bacteria
43898	Actinoplanes_regularis	28	Bacteria
44322	Actinoplanes_regularis	28	Bacteria
45866	Actinoplanes_rishiriensis	28	Bacteria
45183	Actinoplanes_sichuanensis	28	Bacteria
43899	Actinoplanes_sp.	28	Bacteria
43901	Actinoplanes_sp.	28	Bacteria
43914	Actinoplanes_sp.	28	Bacteria
44882	Actinoplanes_sp.	28	Bacteria
46141	Actinoplanes_sp.	28	Bacteria
46142	Actinoplanes_sp.	28	Bacteria
46143	Actinoplanes_sp.	28	Bacteria
46145	Actinoplanes_sp.	28	Bacteria
46147	Actinoplanes_sp.	28	Bacteria
46151	Actinoplanes_sp.	28	Bacteria
43866	Actinoplanes_teichomyceticus	30	Bacteria
45572	Actinoplanes_tereljensis	28	Bacteria
45573	Actinoplanes_toevensis	28	Bacteria
43147	Actinoplanes_utahensis	28	Bacteria
45184	Actinoplanes_xinjiangensis	28	Bacteria
45243	Actinopolymorpha_alba	28	Bacteria
45117	Actinopolymorpha_cephalotaxi	28	Bacteria
45354	Actinopolymorpha_pittospori	28	Bacteria
18448	Actinopolymorpha_rutila	28	Bacteria
22024	Actinopolymorpha_singaporensis	28	Bacteria
45004	Actinopolyspora_alba	37	Bacteria
45476	Actinopolyspora_algeriensis	28	Bacteria
45583	Actinopolyspora_erythraea	28	Bacteria
43834	Actinopolyspora_halophila	37	Bacteria
44640	Actinopolyspora_iraqiensis	28	Bacteria
46731	Actinopolyspora_lacussalsi	37	Bacteria
44261	Actinopolyspora_mortivallis	45	Bacteria
45460	Actinopolyspora_mzabensis	28	Bacteria
45501	Actinopolyspora_righensis	28	Bacteria
45459	Actinopolyspora_saharensis	28	Bacteria
44964	Actinopolyspora_salina	37	Bacteria
41877	Actinopolyspora_sp.	37	Bacteria
45012	Actinopolyspora_sp.	37	Bacteria
45017	Actinopolyspora_sp.	37	Bacteria
45458	Actinopolyspora_sp.	28	Bacteria
46732	Actinopolyspora_xinjiangensis	37	Bacteria
44926	Actinospica_acidiphila	28	Bacteria
44927	Actinospica_robiniae	28	Bacteria
43827	Actinosynnema_mirum	28	Bacteria
44131	Actinosynnema_pretiosum_subsp._auranticum	28	Bacteria
44132	Actinosynnema_pretiosum_subsp._pretiosum	28	Bacteria
3133	Actinotalea_fermentans	30	Bacteria
16391	Adhaeribacter_aquaticus	30	Bacteria
19450	Adlercreutzia_equolifaciens	37	Bacteria
23814	Advenella_incenata	37	Bacteria
17095	Advenella_kashmirensis	28	Bacteria
17096	Advenella_kashmirensis	28	Bacteria
17166	Advenella_mimigardefordensis	28	Bacteria
23843	Aequorivita_capsosiphonis	25	Bacteria
14293	Aequorivita_crocea	20	Bacteria
14236	Aequorivita_lipolytica	20	Bacteria
14238	Aequorivita_sublithincola	4	Bacteria
26349	Aequorivita_viscosa	28	Bacteria
3670	Aeribacillus_pallidus	60	Bacteria
30876	Aeribacillus_pallidus	55	Bacteria
22365	Aeriscardovia_aeriphila	37	Bacteria
15819	Aerococcus_christensenii	37	Bacteria
15633	Aerococcus_sanguinicola	37	Bacteria
14282	Aerococcus_sanguinicola	30	Bacteria
30836	Aerococcus_sp.	28	Bacteria
21500	Aerococcus_suis	37	Bacteria
7446	Aerococcus_urinae	37	Bacteria
20341	Aerococcus_urinaeequi	30	Bacteria
15634	Aerococcus_urinaehominis	37	Bacteria
27293	Aerococcus_vaginalis	30	Bacteria
20311	Aerococcus_viridans	30	Bacteria
20340	Aerococcus_viridans	30	Bacteria
16824	Aeromicrobium_alkaliterrae	28	Bacteria
8599	Aeromicrobium_erythreum	35	Bacteria
10552	Aeromicrobium_fastidiosum	28	Bacteria
19355	Aeromicrobium_flavum	28	Bacteria
22238	Aeromicrobium_ginsengisoli	28	Bacteria
24822	Aeromicrobium_halocynthiae	25	Bacteria
15272	Aeromicrobium_marinum	28	Bacteria
25782	Aeromicrobium_massiliense	28	Bacteria
17939	Aeromicrobium_panaciterrae	28	Bacteria
19178	Aeromicrobium_ponti	28	Bacteria
17426	Aeromicrobium_sp.	28	Bacteria
12743	Aeromicrobium_sp.	20	Bacteria
19087	Aeromicrobium_tamlense	28	Bacteria
11576	Aeromonas_allosaccharophila	28	Bacteria
18362	Aeromonas_aquariorum	30	Bacteria
27583	Aeromonas_australiensis	28	Bacteria
13956	Aeromonas_bestiarum	30	Bacteria
30019	Aeromonas_bestiarum	30	Bacteria
19111	Aeromonas_bivalvium	28	Bacteria
19112	Aeromonas_bivalvium	28	Bacteria
30025	Aeromonas_caviae	30	Bacteria
30188	Aeromonas_caviae	30	Bacteria
7323	Aeromonas_caviae	28	Bacteria
25288	Aeromonas_diversa	37	Bacteria
11577	Aeromonas_encheleia	28	Bacteria
6394	Aeromonas_enteropelogenes	30	Bacteria
9381	Aeromonas_enteropelogenes	30	Bacteria
9382	Aeromonas_enteropelogenes	30	Bacteria
9383	Aeromonas_enteropelogenes	30	Bacteria
9384	Aeromonas_enteropelogenes	30	Bacteria
7312	Aeromonas_enteropelogenes	28	Bacteria
17534	Aeromonas_eucrenophila	30	Bacteria
23621	Aeromonas_fluvialis	28	Bacteria
17689	Aeromonas_hydrophila_subsp._dhakensis	28	Bacteria
6173	Aeromonas_hydrophila_subsp._hydrophila	30	Bacteria
30014	Aeromonas_hydrophila_subsp._hydrophila	30	Bacteria
30016	Aeromonas_hydrophila_subsp._hydrophila	30	Bacteria
30017	Aeromonas_hydrophila_subsp._hydrophila	30	Bacteria
30187	Aeromonas_hydrophila_subsp._hydrophila	30	Bacteria
17695	Aeromonas_hydrophila_subsp._ranae	28	Bacteria
6393	Aeromonas_ichthiosmia	30	Bacteria
6885	Aeromonas_ichthiosmia	30	Bacteria
7311	Aeromonas_jandaei	28	Bacteria
4881	Aeromonas_media	30	Bacteria
30020	Aeromonas_media	30	Bacteria
30021	Aeromonas_media	30	Bacteria
30022	Aeromonas_media	30	Bacteria
30023	Aeromonas_media	30	Bacteria
30024	Aeromonas_media	30	Bacteria
17090	Aeromonas_molluscorum	28	Bacteria
30015	Aeromonas_piscicola	30	Bacteria
23451	Aeromonas_piscicola	28	Bacteria
19604	Aeromonas_popoffii	28	Bacteria
22538	Aeromonas_rivuli	28	Bacteria
22539	Aeromonas_rivuli	28	Bacteria
46293	Aeromonas_salmonicida	28	Bacteria
21281	Aeromonas_salmonicida_subsp._achromogenes	25	Bacteria
21760	Aeromonas_salmonicida_subsp._masoucida	28	Bacteria
12609	Aeromonas_salmonicida_subsp._pectinolytica	30	Bacteria
19634	Aeromonas_salmonicida_subsp._salmonicida	28	Bacteria
21293	Aeromonas_salmonicida_subsp._smithia	20	Bacteria
24094	Aeromonas_sanarellii	28	Bacteria
4882	Aeromonas_schubertii	30	Bacteria
17445	Aeromonas_sharmana	30	Bacteria
16559	Aeromonas_simiae	30	Bacteria
19176	Aeromonas_sobria	28	Bacteria
24388	Aeromonas_sobria	28	Bacteria
17302	Aeromonas_sp.	30	Bacteria
17303	Aeromonas_sp.	30	Bacteria
17304	Aeromonas_sp.	30	Bacteria
24474	Aeromonas_sp.	28	Bacteria
24096	Aeromonas_taiwanensis	28	Bacteria
17300	Aeromonas_tecta	30	Bacteria
17301	Aeromonas_tecta	30	Bacteria
7386	Aeromonas_veronii	37	Bacteria
17676	Aeromonas_veronii	30	Bacteria
16960	Aeropyrum_camini	85	Archaea
11879	Aeropyrum_pernix	90	Archaea
23094	Aestuariibacter_aggregatus	28	Bacteria
15266	Aestuariibacter_halophilus	40	Bacteria
15300	Aestuariibacter_salexigens	35	Bacteria
21549	Aestuariimicrobium_kwangyangense	28	Bacteria
2698	Afifella_marina	25	Bacteria
2780	Afifella_marina	25	Bacteria
17143	Afifella_pfennigii	28	Bacteria
8319	Afifella_sp.	30	Bacteria
17499	Afipia_birgiae	28	Bacteria
7327	Afipia_broomeae	28	Bacteria
7315	Afipia_clevelandensis	28	Bacteria
7326	Afipia_felis	30	Bacteria
16694	Afipia_felis	28	Bacteria
17498	Afipia_massiliensis	28	Bacteria
23597	Afipia_sp.	28	Bacteria
8327	Agaricus_arvensis	25	Fungi
1003	Agaricus_bisporus	26	Fungi
3054	Agaricus_bisporus	24	Fungi
3055	Agaricus_bisporus	24	Fungi
3056	Agaricus_bisporus	24	Fungi
4135	Agaricus_bitorquis	25	Fungi
8382	Agaricus_bitorquis	25	Fungi
8308	Agaricus_macrocarpus	25	Fungi
6936	Agaricus_semotus	25	Fungi
8383	Agaricus_silvicola	25	Fungi
23611	Agaricus_subrufescens	23	Fungi
8328	Agaricus_xanthoderma	25	Fungi
8395	Agaricus_xanthoderma	25	Fungi
8324	Aggregatibacter_actinomycetemcomitans	37	Bacteria
11122	Aggregatibacter_actinomycetemcomitans	37	Bacteria
11123	Aggregatibacter_actinomycetemcomitans	37	Bacteria
21418	Aggregatibacter_segnis	37	Bacteria
5822	Agitococcus_lubricus	28	Bacteria
14575	Agreia_bicolorata	24	Bacteria
14246	Agreia_pratensis	28	Bacteria
5891	Agrobacterium_agile	26	Bacteria
5889	Agrobacterium_luteum	26	Bacteria
13150	Agrobacterium_sp.	30	Bacteria
5681	Agrobacterium_sp.	28	Bacteria
11401	Agrobacterium_sp.	28	Bacteria
30201	Agrobacterium_sp.	27	Bacteria
13875	Agrobacterium_sp.	26	Bacteria
30203	Agrobacterium_sp.	26	Bacteria
14215	Agrococcus_baldri	28	Bacteria
14216	Agrococcus_baldri	28	Bacteria
22965	Agrococcus_carbonis	28	Bacteria
18061	Agrococcus_casei	28	Bacteria
12453	Agrococcus_citreus	28	Bacteria
22002	Agrococcus_jejuensis	28	Bacteria
9580	Agrococcus_jenensis	28	Bacteria
9996	Agrococcus_jenensis	28	Bacteria
17612	Agrococcus_lahaulensis	28	Bacteria
28114	Agrococcus_terreus	28	Bacteria
19812	Agrococcus_versicolor	28	Bacteria
9613	Agrocybe_aegerita	25	Fungi
1004	Agrocybe_aegerita	24	Fungi
22459	Agrocybe_aegerita	23	Fungi
9710	Agrocybe_arvalis	25	Fungi
8403	Agrocybe_dura	25	Fungi
3556	Agrocybe_dura	22	Fungi
8353	Agrocybe_dura	18	Fungi
9846	Agrocybe_perfecta	25	Fungi
8302	Agrocybe_praecox	25	Fungi
8352	Agrocybe_praecox	22	Fungi
3355	Agrocybe_praecox	21	Fungi
15934	Agromyces_albus	24	Bacteria
21551	Agromyces_allii	28	Bacteria
23870	Agromyces_atrinae	28	Bacteria
14598	Agromyces_aurantiacus	28	Bacteria
22275	Agromyces_bauzanensis	28	Bacteria
14596	Agromyces_bracchium	28	Bacteria
8595	Agromyces_cerinus_subsp._cerinus	30	Bacteria
8596	Agromyces_cerinus_subsp._nitratus	30	Bacteria
22059	Agromyces_flavus	28	Bacteria
8597	Agromyces_fucosus	30	Bacteria
8598	Agromyces_hippuratus	30	Bacteria
16389	Agromyces_humatus	28	Bacteria
26681	Agromyces_indicus	28	Bacteria
26155	Agromyces_iriomotensis	28	Bacteria
16388	Agromyces_italicus	28	Bacteria
16390	Agromyces_lapidis	28	Bacteria
14595	Agromyces_luteolus	28	Bacteria
40	Agromyces_mediolanus	30	Bacteria
20152	Agromyces_mediolanus	30	Bacteria
16197	Agromyces_neolithicus	28	Bacteria
43045	Agromyces_ramosus	28	Bacteria
14597	Agromyces_rhizospherae	28	Bacteria
16198	Agromyces_salentinus	28	Bacteria
27631	Agromyces_soli	28	Bacteria
16689	Agromyces_subbeticus	28	Bacteria
26153	Agromyces_subtropicus	28	Bacteria
22016	Agromyces_terreus	25	Bacteria
27936	Agromyces_tropicus	28	Bacteria
15747	Agromyces_ulmi	28	Bacteria
5890	Ahrensia_kielensis	26	Bacteria
19219	Aidingimonas_halophila	37	Bacteria
19939	Aidingimonas_halophila	28	Bacteria
22959	Akkermansia_muciniphila	37	Bacteria
22840	Albibacter_methylovorans	28	Bacteria
12048	Albidovulum_inexpectatum	50	Bacteria
12049	Albidovulum_inexpectatum	50	Bacteria
24422	Albidovulum_xiamenense	55	Bacteria
17890	Albimonas_donghaensis	33	Bacteria
13644	Alcaligenes_faecalis	30	Bacteria
6174	Alcaligenes_faecalis_subsp._faecalis	30	Bacteria
16964	Alcaligenes_faecalis_subsp._faecalis	30	Bacteria
30030	Alcaligenes_faecalis_subsp._faecalis	30	Bacteria
30033	Alcaligenes_faecalis_subsp._faecalis	30	Bacteria
2576	Alcaligenes_faecalis_subsp._faecalis	24	Bacteria
13975	Alcaligenes_faecalis_subsp._parafaecalis	37	Bacteria
16503	Alcaligenes_faecalis_subsp._phenolicus	30	Bacteria
2625	Alcaligenes_sp.	30	Bacteria
5537	Alcaligenes_sp.	30	Bacteria
5782	Alcaligenes_sp.	30	Bacteria
8375	Alcaligenes_sp.	30	Bacteria
23776	Alcanivorax_balearicus	28	Bacteria
11573	Alcanivorax_borkumensis	28	Bacteria
16502	Alcanivorax_dieselolei	28	Bacteria
12178	Alcanivorax_jadensis	25	Bacteria
18383	Alcanivorax_sp.	28	Bacteria
13974	Alcanivorax_venustensis	23	Bacteria
3482	Aleurodiscus_amorphus	22	Fungi
15365	Algibacter_lectus	25	Bacteria
25730	Algibacter_pectinivorans	25	Bacteria
14643	Algicola_sagamiensis	28	Bacteria
24793	Algiphilus_aromaticivorans	28	Bacteria
22703	Algoriphagus_alkaliphilus	28	Bacteria
15986	Algoriphagus_antarcticus	20	Bacteria
19759	Algoriphagus_aquaeductus	28	Bacteria
23399	Algoriphagus_aquimarinus	28	Bacteria
17298	Algoriphagus_boritolerans	28	Bacteria
19830	Algoriphagus_chordae	25	Bacteria
23095	Algoriphagus_faecimaris	37	Bacteria
15292	Algoriphagus_halophilus	35	Bacteria
19315	Algoriphagus_hitonicola	37	Bacteria
23445	Algoriphagus_locisalis	28	Bacteria
24695	Algoriphagus_machipongonensis	28	Bacteria
15301	Algoriphagus_mannitolivorans	37	Bacteria
16067	Algoriphagus_marincola	35	Bacteria
16068	Algoriphagus_marincola	35	Bacteria
15282	Algoriphagus_ornithinivorans	37	Bacteria
22686	Algoriphagus_ratkowskyi	28	Bacteria
22685	Algoriphagus_terrigena	25	Bacteria
17529	Algoriphagus_vanfongensis	28	Bacteria
15360	Algoriphagus_winogradskyi	25	Bacteria
23446	Algoriphagus_yeomjeoni	28	Bacteria
25035	Algoriphagus_zhangzhouensis	28	Bacteria
23064	Aliagarivorans_marinus	28	Bacteria
22990	Aliagarivorans_taiwanensis	28	Bacteria
14773	Alicycliphilus_denitrificans	28	Bacteria
18852	Alicycliphilus_denitrificans	28	Bacteria
14558	Alicyclobacillus_acidiphilus	45	Bacteria
446	Alicyclobacillus_acidocaldarius_subsp._acidocaldarius	60	Bacteria
448	Alicyclobacillus_acidocaldarius_subsp._acidocaldarius	60	Bacteria
449	Alicyclobacillus_acidocaldarius_subsp._acidocaldarius	60	Bacteria
451	Alicyclobacillus_acidocaldarius_subsp._acidocaldarius	60	Bacteria
452	Alicyclobacillus_acidocaldarius_subsp._acidocaldarius	60	Bacteria
453	Alicyclobacillus_acidocaldarius_subsp._acidocaldarius	60	Bacteria
454	Alicyclobacillus_acidocaldarius_subsp._acidocaldarius	60	Bacteria
455	Alicyclobacillus_acidocaldarius_subsp._acidocaldarius	60	Bacteria
11297	Alicyclobacillus_acidocaldarius_subsp._rittmannii	55	Bacteria
2498	Alicyclobacillus_acidoterrestris	45	Bacteria
3922	Alicyclobacillus_acidoterrestris	45	Bacteria
3923	Alicyclobacillus_acidoterrestris	45	Bacteria
3924	Alicyclobacillus_acidoterrestris	45	Bacteria
17975	Alicyclobacillus_contaminans	55	Bacteria
4005	Alicyclobacillus_cycloheptanicus	45	Bacteria
4006	Alicyclobacillus_cycloheptanicus	45	Bacteria
4007	Alicyclobacillus_cycloheptanicus	45	Bacteria
12064	Alicyclobacillus_disulfidooxidans	35	Bacteria
17978	Alicyclobacillus_fastidiosus	45	Bacteria
22381	Alicyclobacillus_ferrooxydans	30	Bacteria
13609	Alicyclobacillus_herbarius	55	Bacteria
12489	Alicyclobacillus_hesperidum	50	Bacteria
12766	Alicyclobacillus_hesperidum	50	Bacteria
17979	Alicyclobacillus_kakegawensis	50	Bacteria
17980	Alicyclobacillus_macrosporangiidus	50	Bacteria
14955	Alicyclobacillus_pomorum	45	Bacteria
17974	Alicyclobacillus_sacchari	50	Bacteria
17614	Alicyclobacillus_sendaiensis	50	Bacteria
17981	Alicyclobacillus_shizuokensis	50	Bacteria
12490	Alicyclobacillus_sp.	60	Bacteria
11983	Alicyclobacillus_sp.	55	Bacteria
11984	Alicyclobacillus_sp.	55	Bacteria
11985	Alicyclobacillus_sp.	45	Bacteria
25924	Alicyclobacillus_tengchongensis	50	Bacteria
16176	Alicyclobacillus_vulcanalis	55	Bacteria
28306	Aliicoccus_persicus	37	Bacteria
22154	Aliidiomarina_maris	28	Bacteria
21986	Aliifodinibius_roseus	28	Bacteria
21194	Aliifodinibius_sediminis	28	Bacteria
19536	Aliihoeflea_aestuarii	28	Bacteria
23419	Aliivibrio_finisterrensis	28	Bacteria
507	Aliivibrio_fischeri	22	Bacteria
2168	Aliivibrio_fischeri	22	Bacteria
7151	Aliivibrio_fischeri	22	Bacteria
2168	Aliivibrio_fischeri	20	Bacteria
21555	Aliivibrio_logei	15	Bacteria
21110	Aliivibrio_salmonicida	15	Bacteria
26449	Aliivibrio_sifiae	20	Bacteria
22225	Aliivibrio_wodanis	15	Bacteria
19476	Alishewanella_aestuarii	28	Bacteria
24290	Alishewanella_agri	28	Bacteria
16032	Alishewanella_fetalis	35	Bacteria
24035	Alishewanella_jeotgali	28	Bacteria
27060	Alishewanella_tabrizica	28	Bacteria
17242	Alistipes_finegoldii	37	Bacteria
22520	Alistipes_indistinctus	37	Bacteria
19147	Alistipes_onderdonkii	37	Bacteria
17216	Alistipes_putredinis	37	Bacteria
19121	Alistipes_shahii	37	Bacteria
25383	Alistipes_timonensis	37	Bacteria
27545	Alkalibacillus_almallahensis	30	Bacteria
15448	Alkalibacillus_filiformis	37	Bacteria
23520	Alkalibacillus_flavidus	35	Bacteria
5271	Alkalibacillus_haloalkaliphilus	30	Bacteria
9473	Alkalibacillus_haloalkaliphilus	30	Bacteria
9474	Alkalibacillus_haloalkaliphilus	30	Bacteria
9475	Alkalibacillus_haloalkaliphilus	30	Bacteria
9476	Alkalibacillus_haloalkaliphilus	30	Bacteria
9477	Alkalibacillus_haloalkaliphilus	30	Bacteria
9479	Alkalibacillus_haloalkaliphilus	30	Bacteria
9480	Alkalibacillus_haloalkaliphilus	30	Bacteria
9481	Alkalibacillus_haloalkaliphilus	30	Bacteria
9482	Alkalibacillus_haloalkaliphilus	30	Bacteria
17369	Alkalibacillus_halophilus	30	Bacteria
16460	Alkalibacillus_salilacus	30	Bacteria
18495	Alkalibacillus_silvisoli	30	Bacteria
14828	Alkalibacter_saccharofermentans	35	Bacteria
25751	Alkalibacterium_gilvum	30	Bacteria
25752	Alkalibacterium_gilvum	30	Bacteria
25753	Alkalibacterium_gilvum	30	Bacteria
25754	Alkalibacterium_gilvum	30	Bacteria
25755	Alkalibacterium_gilvum	30	Bacteria
25757	Alkalibacterium_gilvum	30	Bacteria
25758	Alkalibacterium_gilvum	30	Bacteria
25759	Alkalibacterium_gilvum	30	Bacteria
25760	Alkalibacterium_gilvum	30	Bacteria
19180	Alkalibacterium_kapii	28	Bacteria
12937	Alkalibacterium_olivapovliticus	25	Bacteria
12938	Alkalibacterium_olivapovliticus	25	Bacteria
13175	Alkalibacterium_olivapovliticus	25	Bacteria
19183	Alkalibacterium_pelagium	28	Bacteria
19182	Alkalibacterium_putridalgicola	28	Bacteria
23664	Alkalibacterium_subtropicum	30	Bacteria
19181	Alkalibacterium_thalassium	28	Bacteria
22112	Alkalibaculum_bacchi	37	Bacteria
15055	Alkaliflexus_imshenetskii	30	Bacteria
15056	Alkaliflexus_imshenetskii	30	Bacteria
15057	Alkaliflexus_imshenetskii	30	Bacteria
15058	Alkaliflexus_imshenetskii	30	Bacteria
15059	Alkaliflexus_imshenetskii	30	Bacteria
17681	Alkalilimnicola_ehrlichii	30	Bacteria
13718	Alkalilimnicola_halodurans	37	Bacteria
18337	Alkalimonas_amylolytica	37	Bacteria
18314	Alkalimonas_delamerensis	37	Bacteria
24577	Alkaliphilus_halophilus	30	Bacteria
21761	Alkaliphilus_oremlandii	37	Bacteria
18978	Alkaliphilus_peptidifermentans	35	Bacteria
12769	Alkalispirillum_mobile	37	Bacteria
24412	Alkalitalea_saponilacus	35	Bacteria
17557	Alkanindiges_hongkongensis	37	Bacteria
15370	Alkanindiges_illinoisensis	28	Bacteria
15230	Allisonella_histaminiformans	37	Bacteria
45114	Alloactinosynnema_album	28	Bacteria
13633	Allobaculum_stercoricanis	37	Bacteria
45362	Allocatelliglobosispora_scoriae	28	Bacteria
1376	Allochromatium_minutissimum	25	Bacteria
15591	Allochromatium_palmeri	28	Bacteria
19781	Allochromatium_phaeobacterium	28	Bacteria
18713	Allochromatium_renukae	28	Bacteria
199	Allochromatium_sp.	25	Bacteria
214	Allochromatium_sp.	25	Bacteria
180	Allochromatium_vinosum	25	Bacteria
183	Allochromatium_vinosum	25	Bacteria
185	Allochromatium_vinosum	25	Bacteria
186	Allochromatium_vinosum	25	Bacteria
189	Allochromatium_vinosum	25	Bacteria
196	Allochromatium_vinosum	25	Bacteria
1686	Allochromatium_vinosum	25	Bacteria
1713	Allochromatium_vinosum	25	Bacteria
174	Allochromatium_warmingii	25	Bacteria
173	Allochromatium_warmingii	20	Bacteria
15817	Allofustis_seminis	37	Bacteria
7252	Alloiococcus_otitis	37	Bacteria
44149	Allokutzneria_albata	28	Bacteria
45532	Allokutzneria_multivorans	28	Bacteria
954	Allomyces_arbuscula	24	Fungi
955	Allomyces_arbuscula	24	Fungi
45601	Allonocardiopsis_opalescens	28	Bacteria
22548	Alloprevotella_rava	37	Bacteria
17774	Alloscardovia_criceti	37	Bacteria
17775	Alloscardovia_criceti	37	Bacteria
17776	Alloscardovia_criceti	37	Bacteria
24762	Alloscardovia_macacae	37	Bacteria
21503	Alloscardovia_omnicolens	37	Bacteria
23737	Alpinimonas_psychrophila	15	Bacteria
18604	Altererythrobacter_indicus	30	Bacteria
21428	Altererythrobacter_marensis	28	Bacteria
25260	Alteribacillus_bidgolensis	30	Bacteria
1102	Alternaria_alternata	28	Fungi
62006	Alternaria_alternata	24	Fungi
62010	Alternaria_alternata	24	Fungi
12633	Alternaria_alternata	23	Fungi
62008	Alternaria_brassicicola	24	Fungi
62011	Alternaria_burnsii	24	Fungi
63161	Alternaria_calendulae	24	Fungi
62012	Alternaria_cinerariae	24	Fungi
62013	Alternaria_citri	24	Fungi
62016	Alternaria_dauci	24	Fungi
62017	Alternaria_dauci	24	Fungi
3187	Alternaria_kikuchiana	27	Fungi
63108	Alternaria_leucanthemi	24	Fungi
62019	Alternaria_lini	24	Fungi
62020	Alternaria_lini	24	Fungi
62021	Alternaria_longissima	24	Fungi
62022	Alternaria_padwickii	25	Fungi
62023	Alternaria_pimpriana	24	Fungi
62029	Alternaria_radicina	24	Fungi
62024	Alternaria_raphani	24	Fungi
62027	Alternaria_sesami	24	Fungi
2954	Alternaria_solani	24	Fungi
62028	Alternaria_solani	24	Fungi
2947	Alternaria_solani	20	Fungi
62030	Alternaria_stemphylioides	24	Fungi
63360	Alternaria_tenuissima	24	Fungi
63160	Alternaria_zinniae	24	Fungi
15446	Alteromonas_addita	25	Bacteria
15748	Alteromonas_fuliginea	28	Bacteria
23844	Alteromonas_genovensis	28	Bacteria
17117	Alteromonas_macleodii	30	Bacteria
